,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
3860,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,0,0,1,0,1
3861,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,1,1,0,1,0
3862,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,0,0,1,0,1
3863,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,0,0,1,0,1
3864,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,0,0,1,0,0
3865,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,1,0,1,0,0
3866,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,1,1,0,1,1
3867,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,0,0,1,0,1
3868,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,21,Married partner,0,Some college - no degree,Sales & Related,Less than $12500,never,never,4~8,4~8,less1,1,0,0,1,0
3869,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,0,1,0
3870,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,0
3871,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,1
3872,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,1
3873,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,0,1,0
3874,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,1
3875,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,1
3876,No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,0
3877,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,0,1,1
3878,No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,0
3879,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,0
3880,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,1,0,0
3881,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,0,1,0
3882,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,1,0,1
3883,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,1,0,1,0
3884,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,1,0,1
3885,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,1,0,1
3886,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,1,0,0
3887,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,1,0,0
3888,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,1,0,1,1
3889,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,0,0,1,0,1
3890,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,never,never,1~3,less1,never,1,0,0,1,0
3891,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,0,1,1
3892,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,0,0,1,0
3893,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,0,0,1,1
3894,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,0,0,1,1
3895,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,0,1,0
3896,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,0,1,0
3897,No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,0,1,0
3898,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,0,0,1,0
3899,No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,0,1,0
3900,No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,0,1,1
3901,No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,0,0,1,1
3902,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,1,0,0
3903,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,0,1,0
3904,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,1,0,1
3905,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,1,0,1,0
3906,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,1,0,1
3907,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,1,0,0
3908,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,1,0,0
3909,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,0,1,0,0
3910,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,1,0,1,0
3911,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,0,0,1,0,1
3912,Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,21,Unmarried partner,0,Bachelors degree,Student,Less than $12500,1~3,less1,4~8,1~3,less1,1,0,0,1,1
3913,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,0,1,0
3914,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,0
3915,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,0
3916,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,1
3917,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,0,1,0
3918,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,1
3919,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,1
3920,No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,0
3921,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,0,1,0
3922,No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,0
3923,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,0
3924,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,1,0,0
3925,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,0,1,0
3926,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,1,0,1
3927,Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,1,0,1,0
3928,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,1,0,0
3929,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,1,0,1
3930,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,1,0,0
3931,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,1,0,0
3932,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,1,0,1,1
3933,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,0,0,1,0,1
3934,Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,never,never,1~3,1~3,never,1,0,0,1,0
3935,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3936,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3937,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3938,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,0,1,1
3939,No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3940,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3941,No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,0
3942,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,0,1,1
3943,No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3944,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3945,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,1,0,1
3946,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,0,1,1
3947,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,1,0,1
3948,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,1,0,1,1
3949,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,1,0,1
3950,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,1,0,1
3951,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,1,0,1
3952,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,1,0,1
3953,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,1,0,1,1
3954,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,0,0,1,0,1
3955,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,26,Married partner,1,Bachelors degree,Protective Service,$100000 or More,never,gt8,4~8,gt8,1~3,1,0,0,1,1
3956,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,0,1,0
3957,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,0,0,1,0
3958,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,0,0,1,1
3959,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,0,0,1,1
3960,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,0,1,0
3961,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,0,1,0
3962,No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,0,1,0
3963,No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,0,0,1,0
3964,No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,0,1,0
3965,No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,0,1,1
3966,No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,0,0,1,0
3967,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,1,0,0
3968,Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,0,1,0
3969,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,1,0,0
3970,Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,1,0,1,0
3971,Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,1,0,1
3972,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,1,0,1
3973,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,1,0,0
3974,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,0,1,0,0
3975,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,1,0,1,1
3976,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,0,0,1,0,1
3977,Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,50plus,Married partner,0,Some college - no degree,Unemployed,$25000 - $37499,never,never,1~3,4~8,never,1,0,0,1,0
3978,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,0,0,0,1,1
3979,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,1,0,0,1,1
3980,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,1,0,0,1,1
3981,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,1,0,0,1,1
3982,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,0,0,0,1,0
3983,No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,1,0,0,1,1
3984,Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,1,0,0,1,0
3985,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,0,0,1,0,0
3986,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,26,Single,0,Associates degree,Unemployed,Less than $12500,less1,never,1~3,less1,less1,0,0,0,1,0
